timestamp,open,high,low,close,volume
2022-02-15,3785.4500,3833.0000,3749.9500,3817.7000,280664
2022-02-14,3695.6001,3695.6001,3695.6001,3695.6001,0
2022-02-11,3752.0000,3752.0000,3690.6001,3695.6001,172871
2022-02-10,3785.0000,3788.6001,3758.3000,3771.2000,67626
2022-02-09,3762.0000,3778.0000,3748.0000,3761.2500,43296
2022-02-08,3794.8999,3801.7500,3721.1499,3742.3999,85663
2022-02-07,3800.0000,3832.3999,3756.1001,3778.6001,81224
2022-02-04,3810.0000,3825.0000,3769.2000,3814.6499,107911
2022-02-03,3845.0000,3882.9500,3815.0000,3825.0000,114933
2022-02-02,3823.0000,3864.0000,3800.6499,3857.0000,72720
2022-02-01,3780.0000,3809.0000,3735.6001,3800.6499,142772
2022-01-31,3742.2000,3758.0500,3721.7000,3737.8999,140447
2022-01-28,3659.0000,3729.0000,3650.0000,3690.2500,213927
2022-01-27,3740.0000,3740.0000,3626.2500,3650.1001,408154
2022-01-25,3771.0000,3809.2000,3723.0500,3770.1001,229135
2022-01-24,3841.0000,3850.1499,3741.0000,3771.5000,288622
2022-01-21,3814.0000,3851.0000,3771.7500,3834.8501,231443
2022-01-20,3915.0000,3915.0000,3814.0000,3827.8501,289388
2022-01-19,4018.0000,4018.0000,3911.7500,3915.8000,138761
2022-01-18,4045.5000,4045.5000,3981.0000,3990.2500,110328
2022-01-17,3998.0000,4043.0000,3963.0000,4019.1001,295249
2022-01-14,3880.0000,3978.3000,3860.1001,3969.2500,280512
2022-01-13,3934.0000,3944.3999,3857.2500,3897.6499,368315
2022-01-12,3927.8000,3930.1499,3836.8000,3857.2500,122701
2022-01-11,3859.0000,3925.8501,3853.8000,3915.8000,80161
2022-01-10,3974.0000,3979.8999,3861.8501,3879.3501,244605
2022-01-07,3809.1001,3864.4500,3796.0000,3854.8501,41904
2022-01-06,3816.0000,3834.7500,3771.3501,3806.8501,111898
2022-01-05,3865.0000,3870.1001,3811.0000,3861.0500,54550
2022-01-04,3829.0500,3888.0000,3810.0000,3882.7000,342652
2022-01-03,3744.0000,3829.0000,3743.9500,3818.1499,67010
2021-12-31,3736.0500,3759.8000,3731.5500,3736.8501,51482
2021-12-30,3693.0000,3739.6001,3680.5500,3733.1499,45572
2021-12-29,3700.0000,3719.4500,3684.3999,3693.1499,75965
2021-12-28,3715.0000,3724.5000,3694.0500,3707.3000,34438
2021-12-27,3670.0000,3700.0000,3653.1499,3695.5500,37807
2021-12-24,3676.0000,3703.8999,3645.3000,3670.2500,141802
2021-12-23,3640.5000,3671.0000,3630.0500,3662.8000,62978
2021-12-22,3612.0000,3636.0000,3605.3999,3630.0000,68470
2021-12-21,3585.0000,3639.6001,3568.0500,3608.4500,104021
2021-12-20,3570.1001,3605.0000,3509.8501,3557.1001,160727
2021-12-17,3601.0000,3650.0000,3573.1499,3587.2000,82484
2021-12-16,3580.0000,3607.2500,3570.5000,3581.3501,19480
2021-12-15,3610.0000,3622.7000,3558.6001,3569.6001,70817
2021-12-14,3601.0000,3634.3999,3576.1499,3622.8000,87750
2021-12-13,3647.0000,3660.0000,3603.0000,3610.1001,52114
2021-12-10,3585.0000,3640.8501,3575.1001,3636.5500,78298
2021-12-09,3613.0000,3632.3999,3567.0000,3603.6001,77990
2021-12-08,3625.0000,3645.0000,3602.6001,3626.5000,263196
2021-12-07,3567.8999,3597.1499,3525.6001,3584.7000,24002
2021-12-06,3642.0000,3656.8501,3521.5000,3534.3501,51174
2021-12-03,3643.0000,3665.9500,3630.7500,3639.6499,76061
2021-12-02,3585.0000,3648.0000,3573.2000,3641.1499,188193
2021-12-01,3535.1499,3589.3501,3535.1499,3578.1499,159108
2021-11-30,3500.0000,3563.0000,3494.8501,3532.0000,131810
2021-11-29,3445.6499,3530.0000,3407.5500,3500.7000,85268
2021-11-26,3440.0000,3486.0000,3414.6499,3445.6499,80166
2021-11-25,3462.0000,3462.0000,3434.0000,3445.5000,56004
2021-11-24,3478.0000,3493.5500,3431.0000,3443.5500,47809
2021-11-23,3445.0000,3483.3999,3408.0500,3463.7000,91067
2021-11-22,3480.0000,3516.0000,3441.0000,3461.2500,53969
2021-11-18,3512.0500,3521.3999,3452.0000,3475.6499,134098
2021-11-17,3559.0000,3562.3501,3513.8000,3523.9500,46814
2021-11-16,3563.0000,3575.0000,3541.2500,3555.1499,93911
2021-11-15,3534.8000,3569.5000,3531.0000,3553.8999,56987
2021-11-12,3500.0000,3535.1001,3486.0500,3524.5000,144937
2021-11-11,3482.0000,3508.7500,3436.0000,3488.1001,95676
2021-11-10,3500.0000,3519.3999,3481.3501,3484.3501,53691
2021-11-09,3504.0000,3534.8999,3497.6001,3504.5000,83427
2021-11-08,3539.0000,3539.0000,3481.2500,3502.6001,129083
2021-11-04,3515.0000,3515.1001,3505.7000,3509.0500,33702
2021-11-03,3508.0000,3519.9500,3466.5000,3492.5500,39055
2021-11-02,3495.0000,3513.9500,3466.1001,3483.7500,185781
2021-11-01,3438.0000,3489.0000,3412.6499,3477.3000,89540
2021-10-29,3410.0000,3459.8000,3386.0000,3398.8000,178291
2021-10-28,3515.0000,3515.0500,3416.0000,3424.3501,60853
2021-10-27,3497.7000,3511.8999,3481.7000,3488.9500,116096
2021-10-26,3499.0000,3529.1499,3475.0000,3483.0500,59363
2021-10-25,3500.0500,3515.0000,3450.0000,3492.5000,121831
2021-10-22,3564.0000,3564.0000,3485.0000,3500.0500,135071
2021-10-21,3618.0000,3618.0000,3512.1001,3533.3999,89945
2021-10-20,3615.1001,3629.5000,3578.2000,3607.8501,1033300
2021-10-19,3670.0000,3690.3000,3625.0000,3634.6001,212142
2021-10-18,3612.0000,3653.0000,3607.0500,3647.3999,123363
2021-10-14,3650.0000,3671.0000,3608.3999,3611.3000,330478
2021-10-13,3661.1001,3675.0000,3645.0500,3656.0500,184950
2021-10-12,3709.0000,3709.0000,3631.3501,3653.8999,266211
2021-10-11,3797.0000,3797.0000,3660.0000,3686.5000,1280463
2021-10-08,3935.0000,3990.0000,3898.9500,3935.3000,97634
2021-10-07,3822.0000,3899.6499,3821.3000,3892.6001,47233
2021-10-06,3844.0000,3858.0000,3795.0000,3809.8999,60822
2021-10-05,3765.0000,3840.0000,3742.6001,3833.7000,108583
2021-10-04,3728.0000,3782.7500,3708.0500,3771.1001,92760
2021-10-01,3779.0000,3811.0000,3725.0000,3729.3000,97631
2021-09-30,3811.0000,3811.0000,3750.7500,3774.5000,39114
2021-09-29,3750.0000,3805.4500,3723.1001,3791.6001,90622
2021-09-28,3854.0000,3854.0000,3752.7000,3779.0000,101477
2021-09-27,3891.1499,3904.0000,3804.0000,3836.9500,59914
2021-09-24,3889.0000,3944.5000,3856.0000,3871.3000,49192
2021-09-23,3889.0000,3889.0000,3835.6499,3868.7000,947615
2021-09-22,3861.0000,3896.9500,3852.3000,3862.5000,141321
2021-09-21,3845.5000,3870.3000,3823.0000,3864.9500,48497
2021-09-20,3819.0000,3871.5000,3811.0000,3823.3501,65057
2021-09-17,3930.0000,3944.3999,3806.8999,3830.4500,109563
2021-09-16,3938.0000,3981.5500,3891.9500,3902.5000,117036
2021-09-15,3889.9500,3980.0000,3866.4500,3954.8000,130664
2021-09-14,3849.5000,3895.6001,3828.6499,3885.1499,31541
2021-09-13,3761.0000,3851.8999,3761.0000,3843.8999,82516
2021-09-09,3799.0000,3809.7000,3765.1499,3791.7500,38234
2021-09-08,3815.0000,3815.0000,3756.0000,3774.1001,53706
2021-09-07,3858.0000,3871.0000,3809.0500,3814.7500,33828
2021-09-06,3847.0000,3876.0000,3815.0000,3851.0500,42444
2021-09-03,3836.0000,3857.3999,3804.0000,3841.3501,73148
2021-09-02,3736.0000,3858.0000,3724.6001,3837.9500,68034
2021-09-01,3790.0000,3815.7500,3706.0000,3714.0500,290870
2021-08-31,3703.0000,3802.9500,3703.0000,3786.5500,248659
2021-08-30,3718.0000,3740.0000,3687.6001,3701.3999,69850
2021-08-27,3657.9500,3729.0000,3651.1001,3720.1499,80952
2021-08-26,3668.8999,3687.1001,3649.0000,3671.0500,94445
2021-08-25,3612.8000,3697.0000,3608.9500,3659.5000,70032
2021-08-24,3653.0000,3668.7500,3595.8501,3612.2000,59758
2021-08-23,3570.0000,3672.5000,3562.9500,3635.8501,127876
2021-08-20,3524.0000,3573.1001,3503.6001,3557.4500,55131
2021-08-18,3555.0000,3594.6001,3537.0000,3558.5000,69366
2021-08-17,3484.4500,3560.2500,3464.0000,3552.3999,160065
2021-08-16,3461.8999,3492.5000,3437.0000,3471.7500,62836
2021-08-13,3353.0000,3479.3501,3353.0000,3461.8999,301314
2021-08-12,3346.0000,3367.5500,3332.1499,3353.9500,73888
2021-08-11,3350.0000,3359.8501,3327.3000,3340.5500,67042
2021-08-10,3322.3999,3349.2000,3315.0000,3333.2500,90574
2021-08-09,3315.8501,3336.5500,3310.0000,3322.3999,86883
2021-08-06,3275.0000,3323.8000,3265.0000,3310.1499,167196
2021-08-05,3274.0000,3315.0000,3264.9500,3285.1499,63832
2021-08-04,3302.5000,3305.0000,3261.6499,3273.4500,126809
2021-08-03,3220.0000,3289.9500,3220.0000,3284.1499,166466
2021-08-02,3173.5500,3224.6499,3166.0500,3217.8999,134570
2021-07-30,3209.0000,3221.6499,3162.0000,3167.5000,52954
2021-07-29,3208.8000,3226.0000,3191.0000,3196.6001,44904
2021-07-28,3196.0000,3203.3000,3133.2000,3197.5000,97773
2021-07-27,3204.0000,3209.5000,3161.0000,3183.0500,63248
2021-07-26,3210.0000,3224.0000,3191.0000,3199.3501,49985
2021-07-23,3225.0000,3240.8999,3206.3000,3212.0500,103816
2021-07-22,3189.0000,3224.8501,3189.0000,3216.5500,85259
2021-07-20,3184.0000,3214.8501,3156.0000,3205.3000,114292
2021-07-19,3188.0000,3200.0000,3175.0000,3184.3999,433962
2021-07-16,3217.5000,3219.0000,3190.0000,3194.6499,71188
2021-07-15,3233.0000,3233.0000,3194.8999,3201.5000,87671
2021-07-14,3181.0000,3220.9500,3181.0000,3213.8501,372510
2021-07-13,3215.0000,3215.6001,3175.4500,3187.8999,51763
2021-07-12,3235.0000,3238.8999,3188.9500,3192.9500,496574
2021-07-09,3260.0000,3281.0000,3200.0000,3207.7500,232383
2021-07-08,3295.0000,3296.9500,3232.3000,3257.1001,98504
2021-07-07,3283.0000,3283.4500,3242.0000,3275.3000,106869
2021-07-06,3315.0000,3329.1001,3256.1001,3262.3501,177251
2021-07-05,3337.0000,3373.8999,3303.4500,3321.5500,75811
2021-07-02,3338.0000,3338.0000,3296.0500,3325.5500,51771
2021-07-01,3359.0000,3362.9500,3333.0000,3341.0000,25777
2021-06-30,3338.9500,3382.0000,3338.9500,3345.2500,34105
2021-06-29,3348.7000,3366.0000,3327.0000,3339.6001,52691
2021-06-28,3396.0000,3396.0000,3332.4500,3335.6001,43234
2021-06-25,3390.0000,3399.0000,3351.0000,3380.7000,206177
2021-06-24,3282.0000,3382.0000,3272.6001,3373.6001,214740
2021-06-23,3325.0000,3325.0000,3256.6001,3262.1001,506938
2021-06-22,3319.0000,3327.0000,3287.4500,3300.6499,47420
2021-06-21,3278.0000,3285.9500,3253.0000,3272.4500,1452171
2021-06-18,3350.0000,3357.8501,3275.0000,3297.0000,132596
2021-06-17,3260.0000,3335.0500,3260.0000,3320.1001,106664
2021-06-16,3265.0000,3294.3000,3253.1499,3276.3501,166257
2021-06-15,3300.0000,3300.0000,3251.5500,3262.4500,567462
2021-06-14,3290.0000,3307.6001,3270.0500,3276.3501,61546
2021-06-11,3215.0000,3309.0000,3213.0000,3271.7000,110175
2021-06-10,3210.0000,3225.0000,3192.6001,3216.0500,40366
2021-06-09,3202.0000,3220.8000,3187.8000,3199.5000,88982
2021-06-08,3200.0000,3231.5500,3190.2000,3200.5000,65874
2021-06-07,3155.0000,3189.9500,3134.0000,3181.8000,38418
2021-06-04,3130.0000,3156.9500,3125.1001,3143.1499,60938
2021-06-03,3150.0000,3154.9500,3122.3999,3141.4500,42074
2021-06-02,3154.0000,3155.7000,3116.1499,3129.3000,69364
2021-06-01,3170.0000,3170.0000,3132.0000,3153.3999,39525
2021-05-31,3150.0000,3170.0000,3129.0000,3158.9500,81654
2021-05-28,3190.0000,3197.6499,3137.0000,3144.1001,90237
2021-05-27,3165.3999,3218.0000,3162.9500,3180.2000,89498
2021-05-26,3123.0000,3165.0000,3104.7500,3158.2000,63167
2021-05-25,3094.0000,3127.0000,3082.8501,3113.9500,89880
2021-05-24,3080.5500,3105.0000,3075.0000,3081.8501,34002
2021-05-21,3065.0000,3087.8999,3055.3501,3080.3999,25700
2021-05-20,3074.0000,3087.5500,3053.0000,3060.0000,44081
2021-05-19,3080.0000,3118.0000,3066.0500,3081.9500,63943
2021-05-18,3095.0000,3123.0000,3078.7000,3089.3501,71234
2021-05-17,3060.0000,3077.0000,3035.6499,3069.8000,101499
2021-05-14,3100.0000,3100.0000,3040.5500,3050.7500,78135
2021-05-12,3139.0000,3139.0000,3070.5000,3088.5000,65098
2021-05-11,3130.0000,3130.0000,3092.2000,3123.2000,42943
2021-05-10,3140.0000,3164.0000,3126.0000,3145.1499,36150
2021-05-07,3130.0000,3160.0000,3112.1499,3132.0000,90326
2021-05-06,3108.0000,3134.2500,3074.0000,3111.3000,197177
2021-05-05,3077.8000,3100.0000,3053.7000,3096.3501,40810
2021-05-04,3060.0000,3090.0000,3035.2000,3048.9500,71115
2021-05-03,3034.7000,3057.0000,3004.8000,3037.0000,110455
2021-04-30,3111.0000,3132.7000,3021.0000,3038.3999,69616
2021-04-29,3142.0000,3156.3000,3105.3999,3113.2000,62825
2021-04-28,3143.0000,3150.5000,3112.0000,3123.8000,39238
2021-04-27,3103.0000,3135.1001,3103.0000,3131.6001,43362
2021-04-26,3109.8000,3151.9500,3088.1001,3101.1001,96633
2021-04-23,3105.0000,3119.7500,3092.0000,3109.8000,67236
2021-04-22,3146.1499,3149.7000,3105.5000,3119.1001,199595
2021-04-20,3215.0000,3220.0000,3127.0000,3144.1001,108317
2021-04-19,3193.3000,3193.3000,3135.2000,3163.1001,56293
2021-04-16,3228.9500,3246.2500,3182.0000,3193.3000,106603
2021-04-15,3145.0000,3240.5500,3086.2000,3218.9500,673685
2021-04-13,3230.0000,3230.0000,3074.5500,3105.0000,247729
2021-04-12,3330.0000,3343.8999,3217.7500,3241.4500,149202
2021-04-09,3350.0000,3358.8000,3308.7500,3322.2000,98999
2021-04-08,3267.3501,3334.8501,3267.3501,3316.5000,73583
2021-04-07,3262.0000,3277.9500,3235.1001,3270.7500,68444
2021-04-06,3278.0000,3278.0000,3229.8999,3263.8501,105514
2021-04-05,3171.0000,3262.5500,3151.2500,3239.3000,1005721
2021-04-01,3190.0000,3215.7000,3146.0000,3165.8999,105274
2021-03-31,3155.0000,3205.0000,3131.6499,3177.6001,192113
2021-03-30,3080.0000,3188.0000,3059.8501,3159.9500,216943
2021-03-26,3083.0000,3118.0000,3044.0000,3068.1499,112808
2021-03-25,3120.9500,3129.7000,3051.0000,3068.0500,50991
2021-03-24,3125.0000,3151.7000,3111.5000,3120.9500,49838
2021-03-23,3139.7500,3168.5000,3124.0000,3142.0500,64888
2021-03-22,3060.0000,3139.0000,3018.0500,3129.6001,136270
2021-03-19,3032.0000,3098.0000,3004.4500,3063.2500,202074
2021-03-18,3122.0000,3145.0000,2986.3000,3036.8000,94103
2021-03-17,3108.0000,3156.7500,3086.0000,3112.7000,263394
2021-03-16,3064.8501,3139.8999,3063.0000,3108.7000,294600
2021-03-15,3054.0000,3098.8999,3043.0000,3066.3501,53492
2021-03-12,3075.0000,3115.6499,3042.0500,3056.8999,133299
2021-03-10,3080.2000,3092.0000,3060.1001,3071.9500,83120
2021-03-09,3008.0500,3066.8999,2993.0000,3049.9500,85833
2021-03-08,3039.0000,3039.0000,2996.0000,3007.2000,39194
2021-03-05,3020.0000,3063.4500,2997.3501,3007.0000,63785
2021-03-04,3030.0000,3081.5500,3019.8999,3047.7000,371283
2021-03-03,3030.0000,3063.4500,2996.5000,3058.6499,206125
2021-03-02,2970.0000,3025.3999,2946.1499,3010.5500,168724
2021-03-01,2930.0000,2964.9500,2900.0000,2926.2000,210795
2021-02-26,2968.5000,2971.8999,2881.3501,2896.0500,202274
2021-02-25,2980.0000,3029.4500,2969.1001,2992.8999,497914
2021-02-24,2980.2000,3002.2500,2701.0000,2951.3999,720041
2021-02-23,2971.6001,3027.8999,2970.0000,2980.0000,140264
2021-02-22,3090.0000,3090.0000,2945.5000,2958.7500,233886
2021-02-19,3057.5500,3085.8501,3017.5500,3072.1001,129152
2021-02-18,3073.0000,3098.7500,3032.0000,3057.5500,175502
2021-02-17,3109.0000,3131.9500,3047.0000,3073.5000,140215
2021-02-16,3158.8999,3166.2500,3100.2500,3109.3000,136791
2021-02-15,3206.0000,3206.0000,3131.0000,3139.9500,104489
2021-02-12,3197.0000,3245.8000,3183.3999,3191.1499,64320
2021-02-11,3223.0000,3223.0000,3186.0000,3205.8501,38475
2021-02-10,3177.0000,3219.3000,3158.9500,3210.9500,61444
2021-02-09,3200.0000,3245.1499,3165.0500,3175.8000,123700
2021-02-08,3185.2000,3224.9500,3155.5000,3215.1499,132081
2021-02-05,3191.1001,3200.0000,3129.5000,3158.0500,69573
2021-02-04,3206.0000,3233.9500,3177.0000,3187.3000,434127
2021-02-03,3207.0000,3235.1499,3164.6001,3199.1001,101798
2021-02-02,3161.0000,3224.5500,3154.5000,3203.0000,115905
2021-02-01,3104.0000,3165.0000,3045.1001,3140.7000,158508
2021-01-29,3206.0000,3215.0000,3100.5000,3112.8999,96018
2021-01-28,3240.0000,3272.7000,3183.9500,3199.4500,555279
2021-01-27,3300.0000,3305.3000,3227.1499,3261.0500,586936
2021-01-25,3295.0000,3345.2500,3277.7000,3290.2000,107916
2021-01-22,3249.1001,3323.8999,3249.0500,3303.3999,316515
2021-01-21,3308.0000,3310.0000,3262.0000,3274.8000,85349
2021-01-20,3265.0000,3327.0000,3265.0000,3308.2000,1574806
2021-01-19,3229.0000,3279.0000,3229.0000,3265.1499,94206
2021-01-18,3249.0000,3255.5000,3186.6001,3220.8000,167704
2021-01-15,3244.3501,3273.8501,3210.1001,3233.6001,162323
2021-01-14,3164.0000,3267.0000,3120.0000,3250.1499,531550
2021-01-13,3179.9500,3179.9500,3127.1001,3158.8000,653157
2021-01-12,3179.9500,3208.1001,3150.9500,3172.8501,132445
2021-01-11,3215.0000,3224.0000,3147.4500,3175.0500,253600
2021-01-08,3085.2000,3127.5500,3061.8000,3120.3501,210057
2021-01-07,3075.0000,3079.8000,3001.0000,3032.7000,160557
2021-01-06,3102.1499,3114.4500,3037.8000,3052.9500,118089
2021-01-05,3044.1001,3112.7500,3040.0000,3092.3000,188379
2021-01-04,2950.0000,3050.0000,2942.0000,3039.2500,208783
2021-01-01,2879.0000,2939.8999,2877.3000,2928.2000,152353
2020-12-31,2902.0000,2906.0500,2845.0000,2870.2000,834286
2020-12-30,2937.0000,2947.0000,2904.0000,2908.8501,175469
2020-12-29,2928.2500,2951.8999,2924.2000,2930.6499,47486
2020-12-28,2912.8501,2949.8999,2902.3000,2928.2500,80008
2020-12-24,2914.8501,2921.9500,2884.0000,2908.4500,63577
2020-12-23,2889.0000,2918.0000,2866.0500,2907.2000,84950
2020-12-22,2830.0000,2883.1001,2819.0000,2870.8000,90096
2020-12-21,2865.0000,2888.5500,2782.8999,2818.7500,181011
2020-12-18,2861.0000,2898.0000,2847.0000,2862.6001,155614
2020-12-17,2813.9500,2849.0000,2805.5500,2837.8999,74645
2020-12-16,2775.0000,2819.7500,2761.2000,2813.2500,71532
2020-12-15,2790.0000,2795.0000,2756.0000,2761.2000,108436
2020-12-14,2800.1001,2806.2000,2757.0000,2796.5000,57915
2020-12-11,2795.0000,2807.0000,2765.0000,2783.4500,55137
2020-12-10,2820.0000,2824.6499,2780.1499,2784.1499,50596
2020-12-09,2818.0000,2840.0000,2793.8501,2809.8000,108846
2020-12-08,2745.0000,2804.8501,2733.0000,2796.3999,97986
2020-12-07,2719.0000,2743.0000,2706.3000,2736.0000,44595
2020-12-04,2706.0000,2738.0500,2700.0000,2726.0000,67094
2020-12-03,2768.5500,2768.8000,2702.3000,2708.4500,392788
2020-12-02,2720.0000,2753.7000,2702.2500,2749.1499,103473
2020-12-01,2680.0000,2735.0000,2625.1001,2726.9500,90136
2020-11-27,2700.0000,2717.9500,2670.0000,2679.1499,110671
2020-11-26,2686.6499,2729.9500,2681.0000,2720.8501,60434
2020-11-25,2727.0000,2730.0000,2688.3999,2700.7000,198420
2020-11-24,2738.0000,2743.0000,2705.0000,2722.1001,103065
2020-11-23,2685.0000,2730.0000,2666.0000,2724.0000,129100
2020-11-20,2655.0000,2675.0000,2628.2500,2659.6001,146090
2020-11-19,2630.0000,2678.6001,2630.0000,2637.0500,114908
2020-11-18,2665.0000,2665.0000,2608.0500,2625.8999,139122
2020-11-17,2685.0000,2690.0000,2650.3501,2666.2000,87495
2020-11-14,2680.0000,2680.0000,2660.0500,2670.7000,23415
2020-11-13,2656.0000,2663.9500,2636.4500,2657.3000,436036
2020-11-12,2687.0000,2711.6499,2662.5500,2670.7000,75051
2020-11-11,2645.3000,2691.8501,2644.2500,2688.5500,179045
2020-11-10,2725.0000,2725.0000,2640.0000,2649.9500,182867
2020-11-09,2738.2500,2743.8000,2695.0500,2725.8999,124207
2020-11-06,2695.0000,2713.3501,2681.7000,2708.2500,86947
2020-11-05,2681.0000,2709.7500,2667.3999,2687.2500,114531
2020-11-04,2625.0000,2720.4500,2615.0000,2653.2500,129239
2020-11-03,2604.7000,2664.7500,2602.0000,2632.6499,66138
2020-11-02,2665.0000,2665.0000,2600.0000,2603.8501,106105
2020-10-30,2639.0000,2673.9500,2621.6499,2664.8501,77960
2020-10-29,2605.0000,2654.4500,2601.0000,2633.7000,86748
2020-10-28,2653.0000,2656.3501,2607.2000,2621.7500,471923
2020-10-27,2696.8501,2717.0000,2625.0000,2631.4500,86794
2020-10-26,2695.0000,2709.8000,2671.7000,2687.6499,72725
2020-10-23,2684.0000,2706.0500,2670.5500,2686.4500,69850
2020-10-22,2666.8000,2687.2500,2638.5500,2670.8000,151372
2020-10-21,2739.0000,2749.6001,2663.1001,2675.4500,109319
2020-10-20,2722.0000,2760.0000,2720.0000,2738.3999,56441
2020-10-19,2777.0000,2777.0000,2706.6001,2711.4500,90310
2020-10-16,2751.0000,2771.2000,2733.4500,2762.5000,64823
2020-10-15,2810.1001,2827.0000,2727.0000,2738.7000,589029
2020-10-14,2840.1499,2840.1499,2788.9500,2809.8000,86667
2020-10-13,2845.0000,2855.0000,2813.2500,2825.6499,149828
2020-10-12,2818.8999,2853.6499,2802.0000,2831.2000,191337
2020-10-09,2823.0000,2828.7500,2781.0000,2814.9500,186388
2020-10-08,2825.0000,2885.0000,2800.0000,2824.8000,692625
2020-10-07,2738.0000,2769.0000,2703.0000,2737.3999,277896
2020-10-06,2736.0000,2736.0000,2649.3501,2716.1499,330035
2020-10-05,2610.0000,2727.0000,2604.0000,2706.8501,473381
2020-10-01,2509.8000,2539.0000,2492.0000,2522.7500,55334
2020-09-30,2495.0000,2505.0500,2459.2500,2491.5000,438317
2020-09-29,2439.0000,2512.0000,2434.0000,2487.2500,192086
2020-09-28,2435.0000,2442.8000,2365.8501,2425.3501,158816
2020-09-25,2370.0000,2439.8000,2350.0500,2422.3000,236610
2020-09-24,2450.0000,2450.0000,2302.5000,2331.5000,189137
2020-09-23,2510.0000,2517.0000,2410.0000,2467.1499,238132
2020-09-22,2484.8000,2554.0000,2458.4500,2523.5500,264321
2020-09-21,2460.0000,2505.0000,2453.6001,2464.6001,127699
2020-09-18,2480.0000,2501.0000,2435.7500,2450.7500,57975
2020-09-17,2487.0000,2495.0000,2452.6001,2460.0500,83371
2020-09-16,2490.0000,2507.1001,2478.5000,2502.6499,100286
2020-09-15,2487.5000,2538.0000,2459.8999,2490.2500,437465
2020-09-14,2377.0000,2504.2000,2377.0000,2492.3000,191774
2020-09-11,2348.0000,2382.6499,2331.0000,2373.7000,174945
2020-09-10,2329.0000,2348.8999,2324.8501,2331.6001,79509
2020-09-09,2325.0000,2359.1499,2320.0000,2323.7500,101324
2020-09-08,2330.5000,2389.5000,2326.6001,2348.9500,251949
2020-09-07,2288.0000,2342.0000,2283.0000,2327.3999,182399
2020-09-04,2242.0000,2323.5000,2242.0000,2289.7500,153313
2020-09-03,2265.1001,2323.8000,2265.1001,2299.5500,109805
2020-09-02,2249.0000,2268.3501,2242.0000,2264.8000,408776
2020-09-01,2265.0000,2278.1001,2241.5000,2245.3000,54703
2020-08-31,2241.0000,2275.8501,2228.3000,2256.3501,121315
2020-08-28,2265.0000,2280.0000,2234.5000,2237.1001,75463
2020-08-27,2261.0500,2287.0000,2242.3501,2247.8999,134823
2020-08-26,2245.0000,2260.0000,2217.0500,2254.6499,76925
2020-08-25,2250.0000,2250.0000,2235.0000,2242.2500,44505
2020-08-24,2248.0000,2259.1499,2230.0000,2247.9500,69290
2020-08-21,2254.0000,2270.3000,2242.0000,2248.2000,54539
2020-08-20,2257.0000,2276.0000,2240.0000,2252.0000,137977
2020-08-19,2273.8999,2283.9500,2253.0000,2256.2500,70011
2020-08-18,2264.8000,2288.5000,2250.0000,2269.3999,63828
2020-08-17,2255.0000,2268.8501,2239.0000,2252.0500,98833
2020-08-14,2274.3999,2281.2500,2233.1499,2242.4500,98443
2020-08-13,2277.5000,2299.4500,2250.5000,2255.5000,64899
2020-08-12,2281.0000,2303.5000,2247.2000,2256.7000,98143
2020-08-11,2285.0000,2312.3999,2276.1001,2279.2500,53937
2020-08-10,2310.0000,2324.3501,2275.6499,2281.6001,50885
2020-08-07,2318.8999,2327.0000,2287.8000,2294.9500,149776
2020-08-06,2271.1001,2317.7500,2264.3501,2307.7000,136621
2020-08-05,2264.9500,2299.9500,2253.3000,2258.8000,227082
2020-08-04,2260.0000,2269.3000,2226.0000,2249.1499,98064
2020-08-03,2299.0000,2302.4500,2232.0000,2251.3000,216125
2020-07-31,2300.5000,2335.0000,2258.5000,2282.4500,115665
2020-07-30,2292.0000,2357.1499,2273.6499,2277.9500,209369
2020-07-29,2292.0000,2342.0000,2247.0000,2275.0500,173540
2020-07-28,2214.0000,2320.0000,2214.0000,2309.2000,345610
2020-07-27,2160.0000,2215.0000,2160.0000,2205.8000,110937
2020-07-24,2158.8000,2162.1001,2125.8501,2157.0500,106972
2020-07-23,2190.0000,2191.0000,2162.4500,2170.7500,63185
2020-07-22,2232.3000,2237.0000,2185.0000,2189.9500,128289
2020-07-21,2227.0000,2240.7000,2202.0000,2225.6001,133461
2020-07-20,2200.0000,2226.0000,2191.2000,2209.7500,108192
2020-07-17,2255.0000,2255.0000,2190.1001,2201.3501,167683
2020-07-16,2264.0000,2332.0000,2220.9500,2233.6499,260133
2020-07-15,2183.0000,2259.1499,2183.0000,2233.5500,141346
2020-07-14,2217.0000,2237.4500,2166.3000,2171.7000,105794
2020-07-13,2225.0000,2244.5000,2210.7500,2219.5500,91299
2020-07-10,2200.0000,2249.1499,2177.2500,2221.6499,259682
2020-07-09,2225.0000,2244.6499,2192.6001,2204.3501,119208
2020-07-08,2275.0000,2275.0000,2209.8000,2217.6499,107819
2020-07-07,2269.0000,2301.8501,2232.7500,2269.9500,192542
2020-07-06,2208.7000,2269.0000,2206.2500,2263.1001,1248594
2020-07-03,2158.3501,2158.3501,2158.3501,2158.3501,0
2020-07-02,2096.1001,2165.0000,2096.1001,2158.3501,159176
2020-07-01,2085.0500,2113.6499,2081.5500,2092.5500,85048
2020-06-30,2090.0000,2111.0000,2075.8501,2082.2000,144796
2020-06-29,2114.0000,2127.0000,2091.8000,2101.8501,113144
2020-06-26,2025.0000,2129.8000,2020.0000,2115.6001,285133
